Subject_ID,Year_Exposure,Role_Group,Actively_Recruited,Recruiter1,Loc_Habitation_State1,Loc_Habitation_City1,Country,lat,long
6986,2017,NoGroup,NotRecruited,Not recruited,Georgia,Griffin,United States,33.2467807,-84.2640904
6989,2017,Leader,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
6990,2010,Unknown,NotRecruited,Not recruited,Illinois,Chicago,United States,41.8755616,-87.6244212
6993,2017,NoGroup,NotRecruited,Not recruited,California,Goshen,United States,36.3510616,-119.4201204
6997,2017,NoGroup,NotRecruited,Not recruited,Georgia,Cochran,United States,32.3885694,-83.3570727
7004,2017,NoGroup,NotRecruited,Not recruited,Michigan,Muskegon Heights,United States,43.201126,-86.238946
7011,2017,NoGroup,NotRecruited,Not recruited,Wisconsin,Junction City,United States,44.5908604,-89.7630017
7017,2017,NoGroup,NotRecruited,Not recruited,Illinois,Sycamore,United States,41.9889173,-88.6867538
7019,2012,Follower,Unknown,Unknown,Louisiana,LaPlace,United States,30.0771675,-90.485784
7020,2017,Associate,Unknown,Unknown,Washington,Port Orchard,United States,47.5315625,-122.6384056
7021,2016,Leader,Unknown,Unknown,North Carolina,Pelham,United States,36.5100403,-79.4710261
7024,2017,NoGroup,NotRecruited,Not recruited,Florida,Jacksonville,United States,30.3262247,-81.6579179
7030,2017,NoGroup,NotRecruited,Not recruited,New York,Yonkers,United States,40.9312099,-73.8987469
7038,2017,Follower,Unknown,Unknown,Colorado,Parker,United States,39.5184514,-104.7612638
7041,2017,Leader,Unknown,Unknown,Colorado,Denver,United States,39.7392364,-104.984862
7042,2017,Unknown,Unknown,Unknown,Colorado,Boulder,United States,40.0149856,-105.270545
7043,2017,Unknown,Unknown,Unknown,Texas,Corpus Christi,United States,27.7635302,-97.4033191
7046,2017,Follower,Unknown,Unknown,Texas,Corpus Christi,United States,27.7635302,-97.4033191
7049,2017,Follower,Unknown,Unknown,Texas,Corpus Christi,United States,27.7635302,-97.4033191
7053,2017,Follower,Unknown,Unknown,Texas,Corpus Christi,United States,27.7635302,-97.4033191
7074,2018,Unknown,Recruited,Group member,Virginia,Sterling,United States,39.0017455,-77.4033349
7079,2018,Follower,Unknown,Unknown,Missouri,Saint Charles,United States,38.783855,-90.481677
7081,2018,NoGroup,NotRecruited,Not recruited,Virginia,Lorton,United States,38.7043397,-77.220343
7087,2017,NoGroup,NotRecruited,Not recruited,Michigan,Novi,United States,42.48059,-83.4754913
7093,2017,Follower,Unknown,Unknown,Tennessee,Knoxville,United States,35.9603948,-83.9210261
7094,2018,Leader,Unknown,Unknown,Washington,Pierce County,United States,NA,NA
7098,2018,Follower,Unknown,Unknown,California,Santa Ana,United States,33.7494951,-117.873221
7100,2018,Leader,Unknown,Unknown,Florida,Middleburg,United States,30.0688512,-81.8603778
7115,2018,Follower,NotRecruited,Not recruited,Texas,Houston,United States,29.7589382,-95.3676974
7126,2018,NoGroup,NotRecruited,Not recruited,Florida,Parkland,United States,26.3100794,-80.23727
7131,2018,Unknown,Unknown,Unknown,California,Keyes,United States,37.5565994,-120.9154858
7132,2018,NoGroup,NotRecruited,Not recruited,Florida,Tampa,United States,27.9449854,-82.4583107
7144,2018,NoGroup,NotRecruited,Not recruited,Massachusetts,Beverly,United States,42.5489744,-70.8781883
7145,2017,NoGroup,NotRecruited,Not recruited,Missouri,Kansas City,United States,39.100105,-94.5781416
7154,2018,Leader,NotRecruited,Not recruited,Illinois,Paxton,United States,40.4603125,-88.0953201
7156,2018,Follower,Recruited,Friend,Illinois,Clarence,United States,40.4639241,-87.9708696
7157,2017,Follower,Unknown,Unknown,Illinois,Clarence,United States,40.4639241,-87.9708696
7158,2018,Unknown,NotRecruited,Not recruited,Florida,Jupiter,United States,26.9342246,-80.0942087
7161,2018,Unknown,NotRecruited,Not recruited,South Carolina,Anderson,United States,34.5068601,-82.6506264
7162,2018,Follower,Unknown,Unknown,Arizona,Tempe,United States,33.4255117,-111.940016
7163,2018,Associate,Unknown,Unknown,Arizona,Glendale,United States,33.5386858,-112.185994
7171,2016,Follower,Unknown,Unknown,Oregon,Medford,United States,42.3264181,-122.8718605
7179,2017,Unknown,Unknown,Unknown,Missouri,Wright City,United States,38.8275491,-91.0201422
7208,2020,Follower,Unknown,Unknown,Oregon,Grants Pass,United States,42.4393707,-123.3272489
7241,2020,Unknown,Unknown,Unknown,Massachusetts,Worcester,United States,42.2625621,-71.8018877
7243,2018,Unknown,Recruited,Family,Indiana,Elkhart,United States,41.6819935,-85.9766671
7282,2018,Unknown,NotRecruited,Not recruited,Tennessee,Nashville,United States,36.1622767,-86.7742984
7283,2018,NoGroup,NotRecruited,Not recruited,California,Irvine,United States,33.6856969,-117.825981
7294,2017,Unknown,Unknown,Unknown,Oregon,Corvallis,United States,44.5645659,-123.2620435
7295,2018,Unknown,NotRecruited,Not recruited,Texas,Plano,United States,33.0136764,-96.6925096
7297,2017,Leader,Recruited,Group member,North Carolina,Charlotte,United States,35.2272086,-80.8430827
7303,2018,NoGroup,NotRecruited,Not recruited,Georgia,Snellville,United States,33.857328,-84.0199108
7378,2018,NoGroup,NotRecruited,Not recruited,Florida,Cutler Bay,United States,25.5783,-80.3377
7398,2018,Unknown,NotRecruited,Not recruited,Wisconsin,Cudahy,United States,42.959738,-87.861471
7408,2018,Follower,Unknown,Unknown,Washington,Vancouver,United States,45.6306954,-122.6744557
7409,2018,Follower,Unknown,Unknown,Washington,Vancouver,United States,45.6306954,-122.6744557
7413,2018,Leader,Recruited,Group member,California,Sunnyvale,United States,37.3688301,-122.036349
7416,2018,Follower,Unknown,Unknown,Washington,Seattle,United States,47.6038321,-122.330062
7422,2018,Unknown,NotRecruited,Not recruited,Ohio,Maple Heights,United States,41.4154413,-81.5655597
7423,2018,NoGroup,NotRecruited,Not recruited,South Carolina,Summerville,United States,33.0186699,-80.1762704
7424,2018,Follower,Unknown,Unknown,Nevada,Henderson,United States,36.0319602,-114.9822716
7431,2018,Unknown,Unknown,Unknown,Alabama,Huntsville,United States,34.729847,-86.5859011
7467,2020,Follower,Unknown,Unknown,Arizona,-99,United States,NA,NA
7470,2018,Follower,Unknown,Unknown,Michigan,Dearborn,United States,42.3222599,-83.1763145
7472,2018,Follower,NotRecruited,Not recruited,Arizona,Tucson,United States,32.2228765,-110.974847
7473,2018,Associate,Unknown,Unknown,Pennsylvania,Roaring Spring,United States,40.3359086,-78.3908472
7476,2018,Follower,Unknown,Unknown,Pennsylvania,Marianna,United States,40.0247953,-80.1000562
7494,2007,Leader,Recruited,Family,Michigan,Flint,United States,43.0161693,-83.6900211
7495,2018,Unknown,Unknown,Unknown,Kansas,Shawnee,United States,39.0229714,-94.7145415
7498,2018,Unknown,Unknown,Unknown,Illinois,DeKalb,United States,41.9298644,-88.7501925
7502,2017,Leader,Unknown,Unknown,California,Huntington Beach,United States,33.6783336,-118.000016
7503,2017,Leader,Unknown,Unknown,California,Redondo Beach,United States,33.8398289,-118.3845942
7504,2018,Unknown,Unknown,Unknown,Louisiana,New Orleans,United States,29.9561422,-90.0733934
7537,2018,Follower,Recruited,Family,Georgia,Atlanta,United States,33.7544657,-84.3898151
7541,2017,Leader,Unknown,Unknown,Arizona,Lake Havasu City,United States,34.4775296,-114.3379972
7551,2018,NoGroup,NotRecruited,Not recruited,Massachusetts,Cambridge,United States,42.3656347,-71.1040018
7554,2018,NoGroup,NotRecruited,Not recruited,California,Encino,United States,34.1591324,-118.5016166
7555,2018,Unknown,NotRecruited,Not recruited,Tennessee,Murfreesboro,United States,35.8460396,-86.3921096
7558,2018,Unknown,Unknown,Unknown,Indiana,Cloverdale,United States,39.5147682,-86.7938969
7696,1992,Leader,Recruited,Group member,Florida,Cooper City,United States,26.057783,-80.2695109
7698,1992,Leader,Recruited,Family,Pennsylvania,Lancaster,United States,40.0379958,-76.3056707
7701,1989,Follower,NotRecruited,Not recruited,California,Glendora,United States,34.1361187,-117.865339
7702,2005,Leader,NotRecruited,Not recruited,New York,Brooklyn,United States,40.6526006,-73.9497211
7704,2006,Leader,Recruited,Group member,Florida,Ocala,United States,29.1871986,-82.1400923
7705,2016,Leader,NotRecruited,Not recruited,Florida,Jacksonville,United States,30.3262247,-81.6579179
7706,2003,Leader,NotRecruited,Not recruited,California,Paradise,United States,39.7596061,-121.6219177
7707,1988,Leader,NotRecruited,Not recruited,Wisconsin,Milwaukee,United States,43.0386475,-87.9090751
7708,1999,Leader,Unknown,Unknown,Michigan,Jackson County,United States,NA,NA
7709,1978,Leader,Recruited,Group member,Tennessee,Memphis,United States,35.1460249,-90.0517638
7710,2010,NoGroup,NotRecruited,Not recruited,Florida,Lake Worth,United States,26.6159698,-80.0569927
7711,2013,Follower,Recruited,Family,Indiana,Kokomo,United States,40.4864444,-86.1336351
7716,2010,Leader,Unknown,Unknown,Michigan,Jackson,United States,42.2465036,-84.4016963
7719,1996,Leader,Unknown,Unknown,Oklahoma,Tahlequah,United States,35.91537,-94.969956
7752,2017,Follower,Recruited,Group member,California,Lawndale,United States,33.8951219,-118.3526323
7753,2017,Follower,Recruited,Group member,California,Clayton,United States,37.9411668,-121.9357878
7755,2018,Unknown,Unknown,Unknown,Florida,Winter Haven,United States,28.0222435,-81.7328568
7761,2018,NoGroup,NotRecruited,Not recruited,New York,Tappan,United States,41.0218648,-73.9476357
7781,2018,Follower,Unknown,Unknown,New Jersey,Morristown,United States,40.7970382,-74.4809868
7789,2018,Leader,Unknown,Unknown,Illinois,Chicago,United States,41.8755616,-87.6244212
7800,2017,Follower,Unknown,Unknown,California,Redondo Beach,United States,33.8398289,-118.3845942
7802,2018,NoGroup,NotRecruited,Not recruited,Kentucky,Louisville,United States,38.2542376,-85.759407
7803,2018,Unknown,NotRecruited,Not recruited,Pennsylvania,Baldwin,United States,40.3381252,-79.9789405
7804,2018,NoGroup,NotRecruited,Not recruited,Florida,Plantation,United States,26.1275862,-80.2331036
7805,2018,Unknown,Unknown,Unknown,Alabama,Tuscaloosa,United States,33.2095614,-87.5675258
7807,2018,Unknown,NotRecruited,Not recruited,Ohio,Beavercreek,United States,39.7092262,-84.0632685
7810,2018,Leader,NotRecruited,Not recruited,California,Berkeley,United States,37.8708393,-122.272863
7817,2018,NoGroup,NotRecruited,Not recruited,Florida,Deltona,United States,28.904843,-81.2273119
7819,2018,Leader,Recruited,Friend,California,Berkeley,United States,37.8708393,-122.272863
7825,2018,Follower,Unknown,Unknown,District of Columbia,Washington,United States,38.8950982,-77.0363849
7828,2018,Unknown,NotRecruited,Not recruited,South Carolina,Columbia,United States,34.000754,-81.0352313
7892,2019,Follower,Unknown,Unknown,Florida,Lady Lake,United States,28.9174855,-81.9228604
8013,2020,Follower,Unknown,Unknown,Oregon,Medford,United States,42.3264181,-122.8718605
8295,2018,Unknown,NotRecruited,Not recruited,Ohio,Holland,United States,41.621718,-83.711604
8334,2019,NoGroup,NotRecruited,Not recruited,Washington,Seattle,United States,47.6038321,-122.330062
8335,2019,Unknown,NotRecruited,Not recruited,Georgia,Cumming,United States,34.2073196,-84.1401926
8337,2019,NoGroup,NotRecruited,Not recruited,New Jersey,Paterson,United States,40.9167654,-74.171811
8339,2019,Follower,NotRecruited,Not recruited,Massachusetts,Bridgewater,United States,41.9902206,-70.9754432
8340,2019,Follower,NotRecruited,Not recruited,Arizona,Fountain Hills,United States,33.6117105,-111.717361
8341,2018,Unknown,NotRecruited,Not recruited,Utah,Saint George,United States,NA,NA
8345,2019,Unknown,NotRecruited,Not recruited,Colorado,Denver,United States,39.7392364,-104.984862
8346,2019,NoGroup,NotRecruited,Not recruited,New York,Greece,United States,43.2581805,-77.6970101
8347,2019,NoGroup,NotRecruited,Not recruited,New York,East Rochester,United States,43.112157,-77.483559
8348,2019,Unknown,NotRecruited,Not recruited,New York,Greece,United States,43.2581805,-77.6970101
8349,2019,Follower,NotRecruited,Not recruited,Michigan,Lansing,United States,42.7338254,-84.5546295
8350,2019,Follower,NotRecruited,Not recruited,Michigan,Lansing,United States,42.7338254,-84.5546295
8351,2019,Follower,NotRecruited,Not recruited,Michigan,Lansing,United States,42.7338254,-84.5546295
8399,2018,Follower,NotRecruited,Not recruited,Florida,-99,United States,27.0712127,-82.3200247
8400,2019,Follower,NotRecruited,Not recruited,Texas,Fort Worth,United States,32.753177,-97.3327459
8401,2018,NoGroup,NotRecruited,Not recruited,California,Los Angeles,United States,34.0536909,-118.242766
8404,2019,NoGroup,NotRecruited,Not recruited,California,Fresno,United States,36.7394421,-119.78483
8405,2019,Unknown,Recruited,Unknown,New York,Cold Springs,United States,43.1328451,-76.2568727
8437,2020,Follower,NotRecruited,Not recruited,Arizona,Chandler,United States,33.3062031,-111.841185
8450,2020,Leader,NotRecruited,Not recruited,New Jersey,Monmouth Junction,United States,40.3789957,-74.5465436
8454,2020,Follower,Unknown,Unknown,Illinois,Assumption,United States,39.5203188,-89.0489712
8457,2020,Leader,NotRecruited,Not recruited,New Jersey,Monmouth Junction,United States,40.3789957,-74.5465436
8458,2020,NoGroup,NotRecruited,Not recruited,California,Martinez,United States,38.0138934,-122.1338674
8465,2020,NoGroup,NA,Not recruited,North Carolina,Mebane,United States,36.0959715,-79.2669619
8481,2020,Unknown,Unknown,Unknown,Oregon,Portland,United States,45.5202471,-122.674194
8491,2020,Follower,NotRecruited,Not recruited,Kentucky,Louisville,United States,38.2542376,-85.759407
8539,2019,Follower,NotRecruited,Not recruited,South Carolina,Fort Mill,United States,35.0073697,-80.9450759
8541,2019,Follower,NotRecruited,Not recruited,Ohio,Franklin,United States,39.5589474,-84.3041074
8542,2019,Follower,NotRecruited,Not recruited,Ohio,Ripley,United States,38.7456277,-83.8449245
8548,2020,Unknown,NA,Not recruited,District of Columbia,Washington,United States,38.8950982,-77.0363849
8549,2019,Follower,NotRecruited,Not recruited,Maryland,Silver Spring,United States,38.9959461,-77.0276231
8550,2019,Unknown,Unknown,Unknown,Hawaii,Kaneohe,United States,21.418555,-157.804184
8552,2019,Follower,NotRecruited,Not recruited,Minnesota,Cambridge,United States,45.5727408,-93.2243921
8555,2019,Follower,NotRecruited,Not recruited,California,San Marcos,United States,33.1352995,-117.1743395
8556,2019,NoGroup,NotRecruited,Not recruited,Washington,Omak,United States,48.4109853,-119.52755
8558,2019,NoGroup,NotRecruited,Not recruited,Tennessee,Cottonwood,United States,35.9736739,-86.9077796
8559,2018,Follower,NotRecruited,Not recruited,Pennsylvania,Philadelphia,United States,39.9527237,-75.1635262
8560,2019,Follower,Unknown,Unknown,Massachusetts,Lowell,United States,42.6414437,-71.3085329
8561,2019,Leader,NotRecruited,Not recruited,Massachusetts,Malden,United States,42.4268484,-71.0683741
8562,2019,Associate,NotRecruited,Not recruited,New York,Rochester,United States,43.157285,-77.615214
8648,2019,NoGroup,NotRecruited,Not recruited,California,Oakland,United States,37.8044557,-122.271356
8651,2019,Follower,NotRecruited,Not recruited,Maryland,Bethesda,United States,38.9846816,-77.0942447
8653,2012,NoGroup,NotRecruited,Not recruited,New Jersey,Ridgewood,United States,40.9796683,-74.1194403
8654,2018,Follower,NotRecruited,Not recruited,New York,Queens,United States,40.7135078,-73.8283132
8658,2020,Follower,Unknown,Unknown,Texas,-99,United States,32.9944454,-97.2295308
8864,2019,Follower,NotRecruited,Not recruited,Georgia,Hephzibah,United States,33.3140311,-82.0967857
8865,2019,Follower,NotRecruited,Not recruited,Colorado,Aurora,United States,39.7401441,-104.8733376
8867,2019,Leader,NotRecruited,Not recruited,Pennsylvania,Upper Darby,United States,39.9284459,-75.2737955
8868,2019,Leader,NotRecruited,Not recruited,Pennsylvania,Upper Darby,United States,39.9284459,-75.2737955
8874,2019,NoGroup,NotRecruited,Not recruited,New York,Syracuse,United States,43.0481221,-76.1474244
8876,2019,NoGroup,NotRecruited,Not recruited,Missouri,Columbia,United States,38.951883,-92.3337366
9004,2004,NoGroup,NotRecruited,Not recruited,Tennessee,Nashville,United States,36.1622767,-86.7742984
9006,1993,Associate,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
9050,2012,Follower,Recruited,Family,Texas,Austin,United States,30.2711286,-97.7436995
9052,2012,Follower,Recruited,Friend,California,Riverside,United States,33.9824949,-117.374238
9053,2012,Associate,Unknown,Unknown,California,Upland,United States,34.09751,-117.6483876
9054,2012,Follower,Recruited,Friend,California,Ontario,United States,34.065846,-117.64843
9055,2012,Leader,NotRecruited,Not recruited,California,Pomona,United States,34.0553813,-117.7517496
9058,2012,Follower,Recruited,Friend,New Jersey,Lodi,United States,40.8823215,-74.0831971
9059,2013,Associate,Unknown,Unknown,Idaho,Boise,United States,43.6166163,-116.200886
9060,2013,Leader,NotRecruited,Not recruited,Massachusetts,Cambridge,United States,42.3656347,-71.1040018
9061,2013,Follower,Recruited,Family,Massachusetts,Cambridge,United States,42.3656347,-71.1040018
9112,2001,Follower,Unknown,Unknown,Michigan,Dearborn,United States,42.3222599,-83.1763145
9120,2002,Follower,Unknown,Unknown,New York,New York,United States,40.7127281,-74.0060152
9127,2001,Leader,Unknown,Unknown,Texas,Richardson,United States,32.9481789,-96.7297206
9135,2002,Follower,NotRecruited,Not recruited,Oregon,Portland,United States,45.5202471,-122.674194
9163,2003,Follower,Recruited,Family,New York,New York,United States,40.7127281,-74.0060152
